num_hidden_neurons,l_rate,weights_distr,batch_size,act_f,lambda,optimizer,k,score
[5],0.001,gaussian,2,logistic,0.001,"('nesterov', 0.9)",3,7.6839972422230485
"[20, 20]",0.1,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.684102359808433
"[200, 200]",0.01,gaussian,8,logistic,0.0,"('trivial', 0.5)",3,7.684642105414883
"[5, 5, 5]",0.05,gaussian,16,logistic,0.001,"('trivial', 0.9)",3,7.684803200859005
[150],0.1,gaussian,169,logistic,0.001,"('trivial', 0.5)",3,7.684996529484912
[5],0.001,gaussian,4,softplus,0.001,"('trivial', 0.5)",3,7.685000256870228
[5],0.001,gaussian,4,softplus,0.0,"('trivial', 0.5)",3,7.6851980585936674
"[5, 5]",0.1,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.685199001170299
"[5, 5]",0.4,gaussian,169,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.6863321407342236
"[5, 5]",0.4,gaussian,169,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.686332140734224
[150],0.01,gaussian,2,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.68760575083801
[3],0.1,gaussian,16,tanh,0.0,"('nesterov', 0.9)",3,7.687914146313344
"[5, 5, 5]",0.05,gaussian,2,logistic,0.001,"('trivial', 0.0)",3,7.6879828891972934
[3],0.001,gaussian,16,softplus,0.0,"('nesterov', 0.9)",3,7.689120387132382
[3],0.1,gaussian,64,tanh,0.0,"('nesterov', 0.9)",3,7.690004287350582
[150],0.05,gaussian,64,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.6903732067312065
[3],0.05,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.690627545300454
"[200, 200]",0.2,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.690807847244451
[3],0.2,gaussian,32,logistic,0.001,"('trivial', 0.0)",3,7.691218034085183
[10],0.2,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.691535095130969
[10],0.4,gaussian,32,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.692685704704598
[5],0.6,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,7.6931219268344435
[150],0.1,gaussian,16,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.693748718646631
"[200, 200]",0.01,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,7.694103380104878
[10],0.001,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.695941565431629
[3],0.1,gaussian,169,tanh,0.0,"('trivial', 0.5)",3,7.697227583420182
[100],0.6,gaussian,4,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.6985672744725715
"[5, 5, 5]",0.01,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.699952322881661
[10],0.001,gaussian,2,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.700206195829897
[5],0.2,gaussian,32,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.701106858142147
"[200, 200]",0.001,gaussian,169,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.7016508954044625
"[5, 5, 5]",0.01,gaussian,64,relu,0.0,"('trivial', 0.5)",3,7.701955755973673
[5],0.2,gaussian,169,relu,0.0,"('trivial', 0.0)",3,7.702939984609578
[3],0.05,gaussian,32,tanh,0.0,"('trivial', 0.9)",3,7.703413154040916
"[5, 5]",0.001,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.7037560678407075
"[5, 5]",0.05,gaussian,64,tanh,0.001,"('nesterov', 0.9)",3,7.706109427399991
"[5, 5]",0.05,gaussian,64,tanh,0.001,"('nesterov', 0.9)",3,7.7061094273999915
"[5, 5, 5]",0.6,gaussian,64,logistic,0.0,"('trivial', 0.9)",3,7.706387948494072
[3],0.05,gaussian,64,relu,0.0,"('trivial', 0.5)",3,7.706876979741449
[5],0.01,gaussian,16,logistic,0.0,"('nesterov', 0.9)",3,7.707012264491558
"[200, 200]",0.8,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.707151850676484
[3],0.1,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.707181056596679
"[5, 5, 5]",0.05,gaussian,4,logistic,0.001,"('trivial', 0.0)",3,7.707204910090005
[3],0.8,gaussian,169,relu,0.0,"('trivial', 0.0)",3,7.707394459008177
"[5, 5, 5]",0.2,gaussian,32,logistic,0.0,"('trivial', 0.9)",3,7.708054452983196
"[5, 5, 5]",0.05,gaussian,4,logistic,0.0,"('trivial', 0.5)",3,7.7080932442359265
"[5, 5]",0.2,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,7.708131803764927
[5],0.4,gaussian,169,relu,0.001,"('trivial', 0.0)",3,7.708287822097678
[10],0.01,gaussian,4,logistic,0.001,"('trivial', 0.5)",3,7.70971505886313
[20],0.01,gaussian,16,tanh,0.001,"('trivial', 0.0)",3,7.710457658000768
[20],0.01,gaussian,16,tanh,0.001,"('trivial', 0.0)",3,7.710457658000769
[3],0.01,gaussian,16,relu,0.0,"('nesterov', 0.5)",3,7.711032500469062
[3],0.4,gaussian,32,logistic,0.0,"('trivial', 0.9)",3,7.711746309976557
"[100, 100]",0.01,gaussian,64,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.7119038691390385
[5],0.05,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,7.712422413843561
[10],0.4,gaussian,32,relu,0.001,"('trivial', 0.0)",3,7.712477172311734
"[100, 100]",0.001,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.712861235409802
[10],0.01,gaussian,169,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.713046950829053
"[5, 5]",0.05,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.7133680080698275
"[5, 5, 5]",0.1,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,7.714364494687906
"[5, 5, 5]",0.6,gaussian,169,logistic,0.001,"('trivial', 0.5)",3,7.714464715588813
"[5, 5, 5]",0.001,gaussian,2,logistic,0.001,"('trivial', 0.9)",3,7.7161646229250005
"[20, 20]",0.01,gaussian,64,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.716496346100635
"[20, 20]",0.01,gaussian,64,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.716989154850223
"[5, 5, 5]",0.2,gaussian,169,logistic,0.0,"('nesterov', 0.9)",3,7.717502415265912
[10],0.01,gaussian,1,relu,0.0,"('trivial', 0.5)",3,7.717664489914062
[10],0.01,gaussian,1,relu,0.0,"('trivial', 0.5)",3,7.717664489914063
"[5, 5, 5]",0.1,gaussian,64,logistic,0.001,"('trivial', 0.9)",3,7.7193762478588015
[5],0.05,gaussian,169,relu,0.001,"('trivial', 0.5)",3,7.719620297514262
"[5, 5]",0.1,gaussian,16,logistic,0.0,"('trivial', 0.5)",3,7.721168348497728
[20],0.001,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.72147838051561
[3],0.2,gaussian,64,relu,0.0,"('trivial', 0.0)",3,7.721534719837322
[3],0.2,gaussian,169,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.72284242366934
"[5, 5, 5]",0.001,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.724044775551145
[100],0.001,gaussian,32,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.724844194300506
"[5, 5]",0.01,gaussian,169,tanh,0.001,"('trivial', 0.9)",3,7.7251673899943425
[3],0.2,gaussian,169,softplus,0.0,"('trivial', 0.0)",3,7.725314299223187
[3],0.2,gaussian,169,softplus,0.0,"('trivial', 0.0)",3,7.725314299223188
"[5, 5, 5]",0.001,gaussian,1,logistic,0.0,"('trivial', 0.9)",3,7.725466371406625
[20],0.1,gaussian,169,logistic,0.001,"('trivial', 0.9)",3,7.725513216591959
[150],0.001,gaussian,8,relu,0.001,"('trivial', 0.5)",3,7.7260870951813825
[20],0.05,gaussian,4,relu,0.001,"('trivial', 0.5)",3,7.726666874901477
"[5, 5]",0.05,gaussian,64,relu,0.0,"('nesterov', 0.9)",3,7.726732589789728
[10],0.05,gaussian,16,logistic,0.0,"('trivial', 0.5)",3,7.727002727575277
[10],0.05,gaussian,16,logistic,0.0,"('trivial', 0.5)",3,7.727002727575278
"[5, 5]",0.05,gaussian,2,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.727615926480468
"[5, 5, 5]",0.05,gaussian,8,logistic,0.0,"('nesterov', 0.5)",3,7.727941837089912
[5],0.4,gaussian,169,logistic,0.0,"('trivial', 0.5)",3,7.72794799282012
"[5, 5]",0.001,gaussian,1,tanh,0.001,"('trivial', 0.9)",3,7.728130962992611
[10],0.01,gaussian,64,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.728170577959503
"[100, 100]",0.05,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.72830173299463
"[100, 100]",0.01,gaussian,169,softplus,0.001,"('trivial', 0.9)",3,7.728345419970746
[5],0.01,gaussian,1,relu,0.001,"('trivial', 0.5)",3,7.728598833593517
[5],0.01,gaussian,1,relu,0.001,"('trivial', 0.5)",3,7.728598833593518
[3],0.001,gaussian,16,softplus,0.001,"('trivial', 0.9)",3,7.728781495309441
"[5, 5, 5]",0.1,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,7.7304904904953435
"[5, 5, 5]",0.1,gaussian,32,logistic,0.001,"('trivial', 0.9)",3,7.732077230894508
"[5, 5, 5]",0.1,gaussian,8,logistic,0.0,"('trivial', 0.0)",3,7.732106792137741
"[5, 5]",0.01,gaussian,8,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.732172828930845
"[5, 5]",0.01,gaussian,8,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.732231247010975
"[5, 5]",0.05,gaussian,169,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.73252151242458
[3],0.05,gaussian,8,logistic,0.0,"('trivial', 0.0)",3,7.73267487021278
[3],0.05,gaussian,4,relu,0.001,"('nesterov', 0.5)",3,7.733484454501022
"[5, 5]",0.001,gaussian,2,softplus,0.0,"('trivial', 0.0)",3,7.733494348996687
"[5, 5]",0.001,gaussian,2,softplus,0.0,"('trivial', 0.0)",3,7.733494348996688
"[5, 5, 5]",0.05,gaussian,4,tanh,0.0,"('trivial', 0.0)",3,7.733709985391529
"[5, 5, 5]",0.1,gaussian,16,logistic,0.001,"('nesterov', 0.9)",3,7.733801032546396
[20],0.01,gaussian,64,relu,0.0,"('trivial', 0.9)",3,7.734813582218216
"[5, 5, 5]",0.05,gaussian,64,tanh,0.001,"('nesterov', 0.9)",3,7.734922710856448
[20],0.05,gaussian,64,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.735417355704273
"[5, 5, 5]",0.001,gaussian,1,logistic,0.0,"('nesterov', 0.9)",3,7.736310871134275
[5],0.1,gaussian,4,relu,0.001,"('trivial', 0.0)",3,7.737153828365932
[5],0.1,gaussian,4,relu,0.001,"('trivial', 0.0)",3,7.7371538283659325
[5],0.1,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.7377872476692735
[5],0.1,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.737787247669274
"[5, 5, 5]",0.4,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,7.737864068196827
[3],0.001,gaussian,8,tanh,0.0,"('trivial', 0.9)",3,7.738075537510878
"[5, 5]",0.001,gaussian,1,softplus,0.001,"('trivial', 0.0)",3,7.738293302702888
[3],0.01,gaussian,16,logistic,0.001,"('trivial', 0.9)",3,7.738910448011475
[20],0.001,gaussian,4,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.739141040669732
[20],0.001,gaussian,4,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.7391410406697325
[3],0.001,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,7.739660218305447
"[5, 5]",0.001,gaussian,4,relu,0.0,"('nesterov', 0.5)",3,7.739899244382991
"[5, 5]",0.001,gaussian,4,relu,0.0,"('nesterov', 0.5)",3,7.7398992443829915
"[5, 5]",0.01,gaussian,169,relu,0.0,"('trivial', 0.9)",3,7.7402995245124915
"[5, 5]",0.05,gaussian,4,softplus,0.001,"('trivial', 0.5)",3,7.74041971292008
"[5, 5]",0.05,gaussian,4,softplus,0.001,"('trivial', 0.5)",3,7.7404197129200805
[10],0.05,gaussian,169,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.740615388501843
[10],0.01,gaussian,2,logistic,0.0,"('trivial', 0.0)",3,7.741017888849281
"[5, 5, 5]",0.2,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.74145509548737
"[5, 5, 5]",0.1,gaussian,4,logistic,0.001,"('trivial', 0.5)",3,7.741457039168072
"[5, 5, 5]",0.05,gaussian,2,tanh,0.0,"('trivial', 0.0)",3,7.741520680821641
[20],0.05,gaussian,2,relu,0.0,"('trivial', 0.5)",3,7.741521117267776
[20],0.05,gaussian,2,relu,0.0,"('trivial', 0.5)",3,7.7415211172677765
"[5, 5, 5]",0.05,gaussian,2,softplus,0.0,"('trivial', 0.5)",3,7.7415211172677765
"[5, 5, 5]",0.1,gaussian,2,logistic,0.001,"('trivial', 0.0)",3,7.741521536078718
"[5, 5, 5]",0.05,gaussian,2,tanh,0.001,"('trivial', 0.5)",3,7.741521789638445
"[5, 5]",0.2,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.7415274223069375
[5],0.2,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.7415274223069375
"[5, 5, 5]",0.2,gaussian,4,softplus,0.0,"('trivial', 0.0)",3,7.741528320754551
"[5, 5, 5]",0.05,gaussian,1,relu,0.001,"('trivial', 0.0)",3,7.741555048652934
[3],0.05,gaussian,1,relu,0.001,"('trivial', 0.0)",3,7.741555048652934
[5],0.1,gaussian,4,relu,0.001,"('trivial', 0.5)",3,7.7415571912879955
"[5, 5, 5]",0.001,gaussian,1,softplus,0.001,"('nesterov', 0.5)",3,7.741560059800729
"[5, 5, 5]",0.01,gaussian,1,tanh,0.0,"('trivial', 0.0)",3,7.741561208373767
"[5, 5]",0.05,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,7.741594373763204
"[5, 5]",0.8,gaussian,16,relu,0.0,"('trivial', 0.0)",3,7.741662083384714
[5],0.1,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.741832101526505
"[5, 5, 5]",0.05,gaussian,169,softplus,0.0,"('trivial', 0.5)",3,7.741832125216602
"[5, 5]",0.6,gaussian,16,relu,0.0,"('trivial', 0.0)",3,7.741843781786112
"[5, 5]",0.6,gaussian,16,relu,0.0,"('trivial', 0.0)",3,7.7418437817861125
"[5, 5, 5]",0.1,gaussian,169,relu,0.001,"('nesterov', 0.5)",3,7.74188465902061
"[5, 5, 5]",0.6,gaussian,16,relu,0.0,"('nesterov', 0.5)",3,7.7419344195340285
[3],0.6,gaussian,16,relu,0.001,"('nesterov', 0.5)",3,7.741934634366159
"[5, 5, 5]",0.01,gaussian,1,tanh,0.0,"('trivial', 0.5)",3,7.741969448617338
[5],0.05,gaussian,16,relu,0.001,"('nesterov', 0.9)",3,7.742031004969977
"[5, 5]",0.1,gaussian,1,relu,0.001,"('nesterov', 0.5)",3,7.742069896669527
[5],0.8,gaussian,32,relu,0.0,"('trivial', 0.9)",3,7.742171248725599
[5],0.05,gaussian,1,relu,0.001,"('nesterov', 0.5)",3,7.742322157015502
[5],0.05,gaussian,1,relu,0.001,"('nesterov', 0.5)",3,7.7423221570155025
"[5, 5]",0.05,gaussian,1,logistic,0.0,"('trivial', 0.5)",3,7.74261994164047
"[5, 5, 5]",0.01,gaussian,1,relu,0.001,"('nesterov', 0.9)",3,7.742674220279932
"[5, 5]",0.01,gaussian,1,logistic,0.0,"('nesterov', 0.9)",3,7.7426762118227055
"[5, 5, 5]",0.01,gaussian,1,relu,0.0,"('nesterov', 0.9)",3,7.742676382942029
[3],0.05,gaussian,1,relu,0.001,"('trivial', 0.5)",3,7.742707590581667
"[5, 5, 5]",0.4,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.742895699220054
[3],0.05,gaussian,8,tanh,0.0,"('nesterov', 0.9)",3,7.742911077912584
"[5, 5, 5]",0.01,gaussian,2,tanh,0.0,"('trivial', 0.0)",3,7.743026323130107
[5],0.8,gaussian,32,relu,0.001,"('trivial', 0.0)",3,7.743072034086302
"[5, 5]",0.4,gaussian,16,relu,0.001,"('nesterov', 0.5)",3,7.743077917695742
"[5, 5]",0.05,gaussian,2,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,7.743115879069282
[10],0.6,gaussian,32,relu,0.001,"('trivial', 0.9)",3,7.743165229522227
[10],0.6,gaussian,32,relu,0.001,"('trivial', 0.9)",3,7.743165229522228
"[5, 5, 5]",0.1,gaussian,4,logistic,0.001,"('trivial', 0.9)",3,7.7431916806335845
[5],0.2,gaussian,8,relu,0.001,"('trivial', 0.5)",3,7.743203076062678
[3],0.2,gaussian,8,relu,0.001,"('trivial', 0.5)",3,7.743203076062678
[5],0.2,gaussian,2,relu,0.001,"('trivial', 0.5)",3,7.7433557419085695
[5],0.1,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,7.743405533002837
[10],0.1,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,7.743405533002837
[10],0.1,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,7.7434055330028375
[5],0.1,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,7.7434055330028375
"[5, 5, 5]",0.1,gaussian,16,logistic,0.0,"('trivial', 0.5)",3,7.7435833537333885
"[5, 5, 5]",0.05,gaussian,2,relu,0.0,"('trivial', 0.0)",3,7.743678959596305
[3],0.1,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.743753978149091
[5],0.1,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.743753978149091
"[5, 5, 5]",0.1,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.743753978149091
"[20, 20]",0.1,gaussian,4,relu,0.0,"('trivial', 0.0)",3,7.743753978149091
"[5, 5, 5]",0.6,gaussian,32,logistic,0.001,"('trivial', 0.0)",3,7.743758118057156
"[5, 5, 5]",0.1,gaussian,4,relu,0.001,"('trivial', 0.0)",3,7.743759726644586
[3],0.4,gaussian,16,relu,0.001,"('nesterov', 0.9)",3,7.743869116852681
"[5, 5]",0.4,gaussian,16,relu,0.0,"('nesterov', 0.9)",3,7.743879398453551
[3],0.01,gaussian,169,softplus,0.0,"('trivial', 0.9)",3,7.743980129422938
[5],0.8,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,7.744014187050989
"[5, 5, 5]",0.01,gaussian,2,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.744256969928705
[5],0.01,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.74435891635858
[5],0.01,gaussian,32,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,7.744439706287558
"[5, 5, 5]",0.001,gaussian,4,relu,0.001,"('nesterov', 0.5)",3,7.7444646270094655
"[5, 5]",0.1,gaussian,2,relu,0.0,"('trivial', 0.5)",3,7.744602082663455
"[5, 5]",0.05,gaussian,4,relu,0.001,"('trivial', 0.5)",3,7.744658143665376
"[5, 5, 5]",0.05,gaussian,4,softplus,0.0,"('nesterov', 0.5)",3,7.7446597317307315
"[5, 5, 5]",0.05,gaussian,4,softplus,0.001,"('nesterov', 0.5)",3,7.744666043774253
[3],0.05,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.744772451113191
[3],0.05,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.7447724511131915
[5],0.05,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.744791261779145
"[5, 5, 5]",0.05,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.744791261779145
"[5, 5, 5]",0.05,gaussian,16,tanh,0.001,"('trivial', 0.0)",3,7.7447974586486374
[3],0.1,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.744799091284406
"[5, 5, 5]",0.1,gaussian,169,softplus,0.0,"('nesterov', 0.9)",3,7.74479955850351
[5],0.05,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.744801455529392
[5],0.05,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.744801455529393
"[5, 5, 5]",0.05,gaussian,169,softplus,0.001,"('trivial', 0.9)",3,7.7448071720627105
"[5, 5]",0.01,gaussian,64,softplus,0.0,"('trivial', 0.9)",3,7.744808171898214
[5],0.1,gaussian,169,relu,0.0,"('nesterov', 0.5)",3,7.744809932453926
"[200, 200]",0.05,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,7.744810668552026
"[5, 5]",0.1,gaussian,169,relu,0.001,"('nesterov', 0.5)",3,7.744820153559673
"[5, 5, 5]",0.1,gaussian,169,softplus,0.001,"('trivial', 0.9)",3,7.744820583167537
"[5, 5]",0.2,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.7448266606811345
"[5, 5, 5]",0.01,gaussian,64,softplus,0.0,"('nesterov', 0.9)",3,7.744833957009761
"[5, 5]",0.01,gaussian,64,softplus,0.001,"('trivial', 0.9)",3,7.744835562283312
"[5, 5]",0.01,gaussian,64,softplus,0.001,"('trivial', 0.9)",3,7.7448355622833125
"[5, 5]",0.2,gaussian,169,relu,0.0,"('nesterov', 0.5)",3,7.744839243674762
"[5, 5, 5]",0.2,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,7.744839243674762
"[5, 5, 5]",0.001,gaussian,16,relu,0.0,"('nesterov', 0.9)",3,7.744839290312758
[3],0.01,gaussian,64,softplus,0.001,"('nesterov', 0.9)",3,7.7448439082377085
"[5, 5]",0.1,gaussian,169,relu,0.001,"('trivial', 0.0)",3,7.744845508209053
[5],0.2,gaussian,169,relu,0.001,"('nesterov', 0.5)",3,7.744849509181512
"[5, 5]",0.2,gaussian,169,softplus,0.001,"('trivial', 0.9)",3,7.744849773319005
"[5, 5, 5]",0.2,gaussian,169,relu,0.001,"('trivial', 0.9)",3,7.7448538504830715
"[5, 5]",0.4,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.744859812002912
[20],0.4,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.744859812002912
"[5, 5, 5]",0.2,gaussian,169,softplus,0.001,"('trivial', 0.5)",3,7.744865846124019
"[5, 5]",0.4,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.7448701116088925
[20],0.4,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.7448701116088925
"[5, 5]",0.01,gaussian,1,softplus,0.0,"('nesterov', 0.5)",3,7.74487471981228
"[5, 5, 5]",0.01,gaussian,1,softplus,0.0,"('nesterov', 0.5)",3,7.744875127609458
"[200, 200]",0.001,gaussian,8,softplus,0.001,"('nesterov', 0.9)",3,7.7448799368718495
"[5, 5]",0.2,gaussian,169,relu,0.0,"('trivial', 0.0)",3,7.744891518733159
"[5, 5]",0.2,gaussian,169,relu,0.0,"('trivial', 0.0)",3,7.7448915187331595
"[5, 5]",0.4,gaussian,169,softplus,0.0,"('trivial', 0.9)",3,7.744898033388674
[20],0.6,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.7449206663081185
"[5, 5]",0.4,gaussian,169,relu,0.001,"('nesterov', 0.5)",3,7.744921048532494
"[5, 5, 5]",0.6,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.744931083674906
[5],0.6,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.744931083674906
"[5, 5, 5]",0.4,gaussian,169,softplus,0.001,"('trivial', 0.5)",3,7.744942551812706
[20],0.05,gaussian,64,softplus,0.0,"('trivial', 0.9)",3,7.744952468007793
"[5, 5]",0.6,gaussian,169,softplus,0.0,"('trivial', 0.9)",3,7.74496384025408
"[5, 5, 5]",0.05,gaussian,64,relu,0.0,"('trivial', 0.9)",3,7.7449997296497965
"[5, 5, 5]",0.1,gaussian,169,tanh,0.0,"('nesterov', 0.5)",3,7.745000217682628
[3],0.8,gaussian,32,relu,0.0,"('nesterov', 0.5)",3,7.7450071932948275
"[5, 5, 5]",0.05,gaussian,64,softplus,0.001,"('trivial', 0.9)",3,7.745011564817145
"[5, 5, 5]",0.8,gaussian,169,softplus,0.0,"('nesterov', 0.9)",3,7.7450123960496065
"[5, 5]",0.8,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,7.7450123960496065
"[5, 5, 5]",0.4,gaussian,169,relu,0.0,"('trivial', 0.0)",3,7.745022037171648
[10],0.8,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,7.745023033916116
[5],0.6,gaussian,169,relu,0.001,"('trivial', 0.5)",3,7.745032597080673
[10],0.6,gaussian,169,relu,0.001,"('trivial', 0.5)",3,7.745032597080673
"[20, 20]",0.6,gaussian,169,relu,0.001,"('trivial', 0.5)",3,7.745032597080673
"[5, 5, 5]",0.05,gaussian,32,softplus,0.0,"('trivial', 0.0)",3,7.7450505706978205
"[20, 20]",0.05,gaussian,64,softplus,0.001,"('nesterov', 0.5)",3,7.745055601912121
"[5, 5]",0.1,gaussian,64,softplus,0.001,"('trivial', 0.0)",3,7.745056003976494
[3],0.05,gaussian,32,relu,0.001,"('trivial', 0.0)",3,7.7450563976711875
"[5, 5]",0.05,gaussian,64,softplus,0.001,"('nesterov', 0.9)",3,7.745057891459076
[3],0.8,gaussian,169,softplus,0.0,"('trivial', 0.9)",3,7.745059207154156
[3],0.8,gaussian,64,relu,0.001,"('trivial', 0.0)",3,7.745063118132557
[3],0.8,gaussian,64,relu,0.001,"('trivial', 0.0)",3,7.745063118132558
"[5, 5, 5]",0.01,gaussian,16,relu,0.0,"('nesterov', 0.5)",3,7.745071961270107
"[5, 5, 5]",0.1,gaussian,16,logistic,0.001,"('nesterov', 0.5)",3,7.7450959043207686
"[5, 5, 5]",0.01,gaussian,32,relu,0.0,"('trivial', 0.9)",3,7.745112584306192
[3],0.8,gaussian,169,relu,0.0,"('trivial', 0.5)",3,7.745125659688088
"[5, 5]",0.8,gaussian,169,softplus,0.0,"('trivial', 0.5)",3,7.7451256596926035
"[5, 5]",0.05,gaussian,4,softplus,0.0,"('nesterov', 0.9)",3,7.745148059061101
[5],0.05,gaussian,4,relu,0.0,"('nesterov', 0.9)",3,7.745148059061101
"[5, 5, 5]",0.001,gaussian,1,relu,0.001,"('trivial', 0.5)",3,7.74517375442552
[5],0.01,gaussian,4,relu,0.001,"('trivial', 0.0)",3,7.745177297218793
"[5, 5]",0.01,gaussian,4,softplus,0.0,"('trivial', 0.0)",3,7.745181976521222
"[5, 5]",0.01,gaussian,4,softplus,0.0,"('trivial', 0.0)",3,7.745181976521223
"[5, 5, 5]",0.6,gaussian,169,relu,0.001,"('trivial', 0.0)",3,7.745194488413137
"[5, 5, 5]",0.1,gaussian,64,relu,0.0,"('trivial', 0.5)",3,7.7452306430252085
"[5, 5]",0.1,gaussian,64,softplus,0.0,"('trivial', 0.9)",3,7.745239901086393
"[5, 5, 5]",0.1,gaussian,64,relu,0.0,"('trivial', 0.9)",3,7.745239933917902
"[5, 5, 5]",0.1,gaussian,64,relu,0.001,"('trivial', 0.5)",3,7.745241462574498
"[5, 5]",0.001,gaussian,2,softplus,0.001,"('nesterov', 0.5)",3,7.745274844885732
[10],0.1,gaussian,64,relu,0.0,"('nesterov', 0.5)",3,7.745276287254818
